row_id,fac,direction_number,direction_name,primary_theme,secondary_theme,classification_confidence,classified_on,classification_notes,classification_status
781_6,781,6,Communications,PAT,WRK,medium,name_description,"Communication serves multiple audiences. 'Clients and families' suggests patient engagement (PAT primary). 'Across the organization' indicates internal staff communication (WRK secondary). 'Broader community' could suggest PAR, but without partnership-specific content, treating as patient/family engagement extension. Communication is the 'how' — classified based on who it serves.",ok
781_7,781,7,Financial Resources,FIN,NA,high,name_description,NA,ok
784_1,784,1,Patient Experience,PAT,EDI,high,name_description,"Primary theme is clearly patient experience and satisfaction. Secondary theme EDI assigned due to explicit mention of culturally safe healthcare, which is a core EDI concept per taxonomy.",ok
784_2,784,2,Population Health,PAR,NA,high,name_description,Population health strategies focused on community health and well-being indicate external community partnerships and system integration rather than internal patient care delivery. Clear PAR focus.,ok
784_3,784,3,Improving Value,INN,INF,high,name_description,"Primary focus on digital health solutions clearly indicates INN. Secondary INF assigned for operational efficiencies/optimization. Patient safety mentioned but is the outcome, not the strategic mechanism (digital solutions).",ok
784_4,784,4,Provider Experience,WRK,NA,high,name_description,"Clear workforce focus on healthy work environment and provider well-being. 'Sustainable work environment' refers to workforce sustainability (retention, wellness), not financial sustainability.",ok
784_5,784,5,Health Equity,EDI,PAR,high,name_description,"Primary EDI: explicitly focuses on diversity, equity, inclusion and reducing health disparities. Secondary PAR: collaborative work with social and healthcare partners is a substantial component of the approach.",ok
788_1,788,1,Quality of Care,PAT,ACC,high,full,"Primary theme is clearly PAT: focus on quality care, safety, best practices, patient outcomes, patient experience, and patient-centred care. Secondary theme ACC is substantially present through emphasis on coordinated care, seamless transitions, and care delivery across the continuum (right place, right time).",ok
788_2,788,2,Strength in People,WRK,EDI,high,full,"Primary WRK: Core focus on workforce as 'organization of choice', retention, engagement, psychological safety, learning culture, and professional development. Secondary EDI: Explicit commitment to inclusive environment valuing diversity is substantial enough to warrant secondary classification.",ok
788_3,788,3,System Integration,PAR,ACC,high,full,"Primary theme is PAR based on core focus on 'strengthen relationships', 'strategic relationships with key partners', and system integration. Secondary theme ACC reflects 'seamless care delivery', 'collaborative, coordinated health care', and responsiveness to community needs. EDI and INN elements present but serve the integration/access goals rather than being primary strategic intents.",ok
788_4,788,4,Financial Performance,FIN,NA,high,full,"Clear financial sustainability focus: revenue optimization, financial transparency, accountability, resource utilization, and performance benchmarks all directly support fiscal health. Infrastructure investment mentioned serves financial performance goals rather than being a standalone infrastructure priority.",ok
790_1,790,1,Cultivate People and Culture,WRK,NA,high,name_description,"Clear workforce focus on staff and volunteer experience, empowerment, and workplace culture. No secondary theme warranted as description is entirely WRK-focused.",ok
790_2,790,2,Advance Our Identity and Reach,ORG,PAR,medium,name_description,"Primary ORG: focuses on organizational identity, visibility, and recognition as a leader. Secondary PAR: 'reach' and 'widely recognized' suggest external relationship-building and community/system positioning, though not explicitly detailed. No actions provided to clarify strategic intent further.",ok
790_3,790,3,Revitalize Infrastructure and Capacity,INF,ACC,high,name_description,"Primary INF: 'Revitalize Infrastructure' and 'modern environment' clearly indicate facilities/capital planning. Secondary ACC: 'seamless patient journey' indicates care delivery flow, which is a substantial secondary focus alongside the physical infrastructure.",ok
790_4,790,4,Enhance Research and Innovation,RES,PAR,high,name_description,Primary RES: core focus on advancing research and innovation in rehabilitation. Secondary PAR: explicitly mentions expanding academic and industry partnerships as the mechanism to achieve research goals.,ok
790_5,790,5,Sustain Exceptional Quality and Patient Experience,PAT,NA,high,name_description,"Clear focus on quality of care and patient experience. 'Sustainability' here refers to sustaining quality outcomes, not financial or workforce sustainability, so PAT is the appropriate primary theme.",ok
793_1,793,1,PARTNERING WITH PATIENTS,PAT,EDI,high,full,"Primary theme is clearly patient experience and quality (patient engagement, co-design, safety, quality of care). Secondary theme EDI is substantially present with multiple explicit actions on diversity, equity, inclusion, and Indigenous engagement integrated into patient experience work.",ok
793_2,793,2,CREATING COLLABORATIVE NETWORKS,PAR,ACC,high,full,"Primary theme is clearly PAR: direction explicitly focuses on collaboration with external service providers, community agencies, regional partners, and system integration. Secondary theme ACC is present through 'care closer to home', 'integrated health system', and 'coordinated services'. Cyber security actions appear misplaced in this direction but don't change the overall collaborative/partnership intent.",ok
